year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2016,final,fr,lv,fr,lv,0,0,0
2016,final,fr,it,fr,it,12,0,12
2016,final,fr,az,fr,az,0,0,0
2016,final,fr,rs,fr,rs,0,0,0
2016,final,fr,hu,fr,hu,0,0,0
2016,final,fr,ge,fr,ge,0,0,0
2016,final,fr,cy,fr,cy,0,0,0
2016,final,fr,es,fr,es,4,1,3
2016,final,fr,hr,fr,hr,0,0,0
2016,final,fr,gb,fr,gb,0,0,0
2016,final,fr,cz,fr,cz,0,0,0
2016,final,fr,de,fr,de,0,0,0
2016,final,ge,ua,ge,ua,22,10,12
2016,final,ge,au,ge,au,9,1,8
2016,final,ge,ru,ge,ru,8,8,0
2016,final,ge,bg,ge,bg,3,3,0
2016,final,ge,se,ge,se,6,0,6
2016,final,ge,fr,ge,fr,4,0,4
2016,final,ge,am,ge,am,12,12,0
2016,final,ge,pl,ge,pl,4,4,0
2016,final,ge,lt,ge,lt,10,5,5
2016,final,ge,be,ge,be,10,0,10
2016,final,ge,nl,ge,nl,0,0,0
2016,final,ge,mt,ge,mt,0,0,0
2016,final,ge,at,ge,at,0,0,0
2016,final,ge,il,ge,il,3,0,3
2016,final,ge,lv,ge,lv,13,6,7
2016,final,ge,it,ge,it,0,0,0
2016,final,ge,az,ge,az,7,7,0
2016,final,ge,rs,ge,rs,0,0,0
2016,final,ge,hu,ge,hu,2,2,0
2016,final,ge,ge,ge,ge,0,0,0
2016,final,ge,cy,ge,cy,0,0,0
2016,final,ge,es,ge,es,0,0,0
2016,final,ge,hr,ge,hr,2,0,2
2016,final,ge,gb,ge,gb,0,0,0
2016,final,ge,cz,ge,cz,0,0,0
2016,final,ge,de,ge,de,1,0,1
2016,final,de,ua,de,ua,13,6,7
2016,final,de,au,de,au,11,5,6
2016,final,de,ru,de,ru,12,12,0
2016,final,de,bg,de,bg,4,4,0
2016,final,de,se,de,se,18,8,10
2016,final,de,fr,de,fr,0,0,0
2016,final,de,am,de,am,2,2,0
2016,final,de,pl,de,pl,10,10,0
2016,final,de,lt,de,lt,1,0,1
2016,final,de,be,de,be,5,0,5
2016,final,de,nl,de,nl,7,3,4
2016,final,de,mt,de,mt,0,0,0
2016,final,de,at,de,at,7,7,0
2016,final,de,il,de,il,12,0,12
2016,final,de,lv,de,lv,2,0,2
2016,final,de,it,de,it,4,1,3
2016,final,de,az,de,az,0,0,0
2016,final,de,rs,de,rs,0,0,0
2016,final,de,hu,de,hu,0,0,0
2016,final,de,ge,de,ge,8,0,8
2016,final,de,cy,de,cy,0,0,0
2016,final,de,es,de,es,0,0,0
2016,final,de,hr,de,hr,0,0,0
2016,final,de,gb,de,gb,0,0,0
2016,final,de,cz,de,cz,0,0,0
2016,final,de,de,de,de,0,0,0
2016,final,gr,ua,gr,ua,8,6,2
2016,final,gr,au,gr,au,12,5,7
2016,final,gr,ru,gr,ru,22,10,12
2016,final,gr,bg,gr,bg,7,7,0
2016,final,gr,se,gr,se,0,0,0
2016,final,gr,fr,gr,fr,10,4,6
2016,final,gr,am,gr,am,18,8,10
2016,final,gr,pl,gr,pl,3,3,0
2016,final,gr,lt,gr,lt,0,0,0
2016,final,gr,be,gr,be,0,0,0
2016,final,gr,nl,gr,nl,0,0,0
2016,final,gr,mt,gr,mt,4,0,4
2016,final,gr,at,gr,at,1,1,0
2016,final,gr,il,gr,il,0,0,0
2016,final,gr,lv,gr,lv,0,0,0
2016,final,gr,it,gr,it,0,0,0
2016,final,gr,az,gr,az,1,0,1
2016,final,gr,rs,gr,rs,0,0,0
2016,final,gr,hu,gr,hu,5,2,3
2016,final,gr,ge,gr,ge,5,0,5
2016,final,gr,cy,gr,cy,20,12,8
2016,final,gr,es,gr,es,0,0,0
2016,final,gr,hr,gr,hr,0,0,0
2016,final,gr,gb,gr,gb,0,0,0
2016,final,gr,cz,gr,cz,0,0,0
2016,final,gr,de,gr,de,0,0,0
2016,final,hu,ua,hu,ua,12,12,0
2016,final,hu,au,hu,au,15,3,12
2016,final,hu,ru,hu,ru,10,10,0
2016,final,hu,bg,hu,bg,4,4,0
2016,final,hu,se,hu,se,11,7,4
2016,final,hu,fr,hu,fr,1,1,0
2016,final,hu,am,hu,am,1,0,1
2016,final,hu,pl,hu,pl,8,8,0
2016,final,hu,lt,hu,lt,3,0,3
2016,final,hu,be,hu,be,0,0,0
2016,final,hu,nl,hu,nl,8,2,6
2016,final,hu,mt,hu,mt,10,0,10
2016,final,hu,at,hu,at,6,6,0
2016,final,hu,il,hu,il,0,0,0
2016,final,hu,lv,hu,lv,8,0,8
2016,final,hu,it,hu,it,0,0,0
2016,final,hu,az,hu,az,7,0,7
2016,final,hu,rs,hu,rs,0,0,0
2016,final,hu,hu,hu,hu,0,0,0
2016,final,hu,ge,hu,ge,0,0,0
2016,final,hu,cy,hu,cy,5,5,0
2016,final,hu,es,hu,es,5,0,5
2016,final,hu,hr,hu,hr,0,0,0
2016,final,hu,gb,hu,gb,0,0,0
2016,final,hu,cz,hu,cz,2,0,2
2016,final,hu,de,hu,de,0,0,0
2016,final,is,ua,is,ua,0,0,0
2016,final,is,au,is,au,18,8,10
2016,final,is,ru,is,ru,15,7,8
2016,final,is,bg,is,bg,0,0,0
2016,final,is,se,is,se,18,12,6
2016,final,is,fr,is,fr,7,5,2
2016,final,is,am,is,am,0,0,0
2016,final,is,pl,is,pl,10,10,0
2016,final,is,lt,is,lt,4,4,0
2016,final,is,be,is,be,6,3,3
2016,final,is,nl,is,nl,18,6,12
2016,final,is,mt,is,mt,4,0,4
2016,final,is,at,is,at,3,2,1
2016,final,is,il,is,il,0,0,0
2016,final,is,lv,is,lv,0,0,0
2016,final,is,it,is,it,0,0,0
2016,final,is,az,is,az,1,1,0
2016,final,is,rs,is,rs,0,0,0
2016,final,is,hu,is,hu,0,0,0
2016,final,is,ge,is,ge,0,0,0
2016,final,is,cy,is,cy,0,0,0
2016,final,is,es,is,es,0,0,0
2016,final,is,hr,is,hr,7,0,7
2016,final,is,gb,is,gb,0,0,0
2016,final,is,cz,is,cz,5,0,5
2016,final,is,de,is,de,0,0,0
2016,final,ie,ua,ie,ua,4,4,0
2016,final,ie,au,ie,au,6,6,0
2016,final,ie,ru,ie,ru,8,8,0
2016,final,ie,bg,ie,bg,15,5,10
2016,final,ie,se,ie,se,7,2,5
2016,final,ie,fr,ie,fr,3,0,3
2016,final,ie,am,ie,am,0,0,0
2016,final,ie,pl,ie,pl,10,10,0
2016,final,ie,lt,ie,lt,12,12,0
2016,final,ie,be,ie,be,12,0,12
2016,final,ie,nl,ie,nl,8,0,8
2016,final,ie,mt,ie,mt,0,0,0
2016,final,ie,at,ie,at,1,1,0
2016,final,ie,il,ie,il,4,0,4
2016,final,ie,lv,ie,lv,8,7,1
2016,final,ie,it,ie,it,6,0,6
2016,final,ie,az,ie,az,0,0,0
2016,final,ie,rs,ie,rs,0,0,0
2016,final,ie,hu,ie,hu,0,0,0
2016,final,ie,ge,ie,ge,0,0,0
2016,final,ie,cy,ie,cy,0,0,0
2016,final,ie,es,ie,es,0,0,0
2016,final,ie,hr,ie,hr,0,0,0
2016,final,ie,gb,ie,gb,10,3,7
2016,final,ie,cz,ie,cz,2,0,2
2016,final,ie,de,ie,de,0,0,0
2016,final,il,ua,il,ua,20,8,12
2016,final,il,au,il,au,15,5,10
2016,final,il,ru,il,ru,10,10,0
2016,final,il,bg,il,bg,14,7,7
2016,final,il,se,il,se,0,0,0
2016,final,il,fr,il,fr,20,12,8
2016,final,il,am,il,am,8,6,2
2016,final,il,pl,il,pl,4,4,0
2016,final,il,lt,il,lt,1,0,1
2016,final,il,be,il,be,7,1,6
2016,final,il,nl,il,nl,0,0,0
2016,final,il,mt,il,mt,0,0,0
2016,final,il,at,il,at,3,3,0
2016,final,il,il,il,il,0,0,0
2016,final,il,lv,il,lv,5,0,5
2016,final,il,it,il,it,0,0,0
2016,final,il,az,il,az,2,2,0
2016,final,il,rs,il,rs,0,0,0
2016,final,il,hu,il,hu,0,0,0
2016,final,il,ge,il,ge,0,0,0
2016,final,il,cy,il,cy,0,0,0
2016,final,il,es,il,es,4,0,4
2016,final,il,hr,il,hr,3,0,3
2016,final,il,gb,il,gb,0,0,0
2016,final,il,cz,il,cz,0,0,0
2016,final,il,de,il,de,0,0,0
2016,final,it,ua,it,ua,22,12,10
2016,final,it,au,it,au,6,0,6
2016,final,it,ru,it,ru,8,8,0
2016,final,it,bg,it,bg,7,7,0
2016,final,it,se,it,se,2,0,2
2016,final,it,fr,it,fr,12,5,7
2016,final,it,am,it,am,1,1,0
2016,final,it,pl,it,pl,10,10,0
2016,final,it,lt,it,lt,2,2,0
2016,final,it,be,it,be,0,0,0
2016,final,it,nl,it,nl,4,0,4
2016,final,it,mt,it,mt,5,0,5
2016,final,it,at,it,at,0,0,0
2016,final,it,il,it,il,8,0,8
2016,final,it,lv,it,lv,0,0,0
2016,final,it,it,it,it,0,0,0
2016,final,it,az,it,az,0,0,0
2016,final,it,rs,it,rs,4,4,0
2016,final,it,hu,it,hu,0,0,0
2016,final,it,ge,it,ge,6,3,3
2016,final,it,cy,it,cy,7,6,1
2016,final,it,es,it,es,12,0,12
2016,final,it,hr,it,hr,0,0,0
2016,final,it,gb,it,gb,0,0,0
2016,final,it,cz,it,cz,0,0,0
2016,final,it,de,it,de,0,0,0
2016,final,lv,ua,lv,ua,22,10,12
2016,final,lv,au,lv,au,11,6,5
2016,final,lv,ru,lv,ru,19,12,7
2016,final,lv,bg,lv,bg,2,1,1
2016,final,lv,se,lv,se,15,7,8
2016,final,lv,fr,lv,fr,0,0,0
2016,final,lv,am,lv,am,6,0,6
2016,final,lv,pl,lv,pl,5,5,0
2016,final,lv,lt,lv,lt,18,8,10
2016,final,lv,be,lv,be,0,0,0
2016,final,lv,nl,lv,nl,3,0,3
2016,final,lv,mt,lv,mt,4,0,4
2016,final,lv,at,lv,at,4,4,0
2016,final,lv,il,lv,il,2,0,2
2016,final,lv,lv,lv,lv,0,0,0
2016,final,lv,it,lv,it,0,0,0
2016,final,lv,az,lv,az,3,3,0
2016,final,lv,rs,lv,rs,0,0,0
2016,final,lv,hu,lv,hu,0,0,0
2016,final,lv,ge,lv,ge,2,2,0
2016,final,lv,cy,lv,cy,0,0,0
2016,final,lv,es,lv,es,0,0,0
2016,final,lv,hr,lv,hr,0,0,0
2016,final,lv,gb,lv,gb,0,0,0
2016,final,lv,cz,lv,cz,0,0,0
2016,final,lv,de,lv,de,0,0,0
2016,final,lt,ua,lt,ua,18,10,8
2016,final,lt,au,lt,au,17,5,12
2016,final,lt,ru,lt,ru,8,8,0
2016,final,lt,bg,lt,bg,2,0,2
2016,final,lt,se,lt,se,7,7,0
2016,final,lt,fr,lt,fr,4,3,1
2016,final,lt,am,lt,am,4,0,4
2016,final,lt,pl,lt,pl,9,6,3
2016,final,lt,lt,lt,lt,0,0,0
2016,final,lt,be,lt,be,5,0,5
2016,final,lt,nl,lt,nl,0,0,0
2016,final,lt,mt,lt,mt,0,0,0
2016,final,lt,at,lt,at,1,1,0
2016,final,lt,il,lt,il,6,0,6
2016,final,lt,lv,lt,lv,19,12,7
2016,final,lt,it,lt,it,0,0,0
2016,final,lt,az,lt,az,0,0,0
2016,final,lt,rs,lt,rs,0,0,0
2016,final,lt,hu,lt,hu,2,2,0
2016,final,lt,ge,lt,ge,14,4,10
2016,final,lt,cy,lt,cy,0,0,0
2016,final,lt,es,lt,es,0,0,0
2016,final,lt,hr,lt,hr,0,0,0
2016,final,lt,gb,lt,gb,0,0,0
2016,final,lt,cz,lt,cz,0,0,0
2016,final,lt,de,lt,de,0,0,0
2016,final,mt,ua,mt,ua,4,4,0
2016,final,mt,au,mt,au,15,12,3
2016,final,mt,ru,mt,ru,14,10,4
2016,final,mt,bg,mt,bg,18,8,10
2016,final,mt,se,mt,se,0,0,0
2016,final,mt,fr,mt,fr,8,2,6
2016,final,mt,am,mt,am,7,0,7
2016,final,mt,pl,mt,pl,0,0,0
2016,final,mt,lt,mt,lt,0,0,0
2016,final,mt,be,mt,be,0,0,0
2016,final,mt,nl,mt,nl,3,3,0
2016,final,mt,mt,mt,mt,0,0,0
2016,final,mt,at,mt,at,0,0,0
2016,final,mt,il,mt,il,1,0,1
2016,final,mt,lv,mt,lv,0,0,0
2016,final,mt,it,mt,it,15,7,8
2016,final,mt,az,mt,az,6,6,0
2016,final,mt,rs,mt,rs,0,0,0
2016,final,mt,hu,mt,hu,5,5,0
2016,final,mt,ge,mt,ge,0,0,0
2016,final,mt,cy,mt,cy,5,0,5
2016,final,mt,es,mt,es,2,0,2
2016,final,mt,hr,mt,hr,0,0,0
2016,final,mt,gb,mt,gb,13,1,12
2016,final,mt,cz,mt,cz,0,0,0
2016,final,mt,de,mt,de,0,0,0
2016,final,md,ua,md,ua,22,10,12
2016,final,md,au,md,au,15,5,10
2016,final,md,ru,md,ru,19,12,7
2016,final,md,bg,md,bg,2,2,0
2016,final,md,se,md,se,6,0,6
2016,final,md,fr,md,fr,6,6,0
2016,final,md,am,md,am,12,7,5
2016,final,md,pl,md,pl,0,0,0
2016,final,md,lt,md,lt,7,3,4
2016,final,md,be,md,be,0,0,0
2016,final,md,nl,md,nl,0,0,0
2016,final,md,mt,md,mt,3,0,3
2016,final,md,at,md,at,4,4,0
2016,final,md,il,md,il,0,0,0
2016,final,md,lv,md,lv,1,1,0
2016,final,md,it,md,it,0,0,0
2016,final,md,az,md,az,8,8,0
2016,final,md,rs,md,rs,0,0,0
2016,final,md,hu,md,hu,0,0,0
2016,final,md,ge,md,ge,0,0,0
2016,final,md,cy,md,cy,2,0,2
2016,final,md,es,md,es,8,0,8
2016,final,md,hr,md,hr,1,0,1
2016,final,md,gb,md,gb,0,0,0
2016,final,md,cz,md,cz,0,0,0
2016,final,md,de,md,de,0,0,0
2016,final,me,ua,me,ua,8,8,0
2016,final,me,au,me,au,4,0,4
2016,final,me,ru,me,ru,18,10,8
2016,final,me,bg,me,bg,7,5,2
2016,final,me,se,me,se,0,0,0
2016,final,me,fr,me,fr,6,1,5
2016,final,me,am,me,am,10,0,10
2016,final,me,pl,me,pl,1,0,1
2016,final,me,lt,me,lt,2,2,0
2016,final,me,be,me,be,3,0,3
2016,final,me,nl,me,nl,0,0,0
2016,final,me,mt,me,mt,12,0,12
2016,final,me,at,me,at,0,0,0
2016,final,me,il,me,il,0,0,0
2016,final,me,lv,me,lv,0,0,0
2016,final,me,it,me,it,4,4,0
2016,final,me,az,me,az,7,7,0
2016,final,me,rs,me,rs,18,12,6
2016,final,me,hu,me,hu,10,3,7
2016,final,me,ge,me,ge,0,0,0
2016,final,me,cy,me,cy,0,0,0
2016,final,me,es,me,es,0,0,0
2016,final,me,hr,me,hr,6,6,0
2016,final,me,gb,me,gb,0,0,0
2016,final,me,cz,me,cz,0,0,0
2016,final,me,de,me,de,0,0,0
2016,final,nl,ua,nl,ua,10,7,3
2016,final,nl,au,nl,au,17,5,12
2016,final,nl,ru,nl,ru,3,3,0
2016,final,nl,bg,nl,bg,1,1,0
2016,final,nl,se,nl,se,12,2,10
2016,final,nl,fr,nl,fr,9,4,5
2016,final,nl,am,nl,am,10,8,2
2016,final,nl,pl,nl,pl,10,10,0
2016,final,nl,lt,nl,lt,0,0,0
2016,final,nl,be,nl,be,16,12,4
2016,final,nl,nl,nl,nl,0,0,0
2016,final,nl,mt,nl,mt,0,0,0
2016,final,nl,at,nl,at,14,6,8
2016,final,nl,il,nl,il,7,0,7
2016,final,nl,lv,nl,lv,0,0,0
2016,final,nl,it,nl,it,6,0,6
2016,final,nl,az,nl,az,1,0,1
2016,final,nl,rs,nl,rs,0,0,0
2016,final,nl,hu,nl,hu,0,0,0
2016,final,nl,ge,nl,ge,0,0,0
2016,final,nl,cy,nl,cy,0,0,0
2016,final,nl,es,nl,es,0,0,0
2016,final,nl,hr,nl,hr,0,0,0
2016,final,nl,gb,nl,gb,0,0,0
2016,final,nl,cz,nl,cz,0,0,0
2016,final,nl,de,nl,de,0,0,0
2016,final,mk,ua,mk,ua,18,6,12
2016,final,mk,au,mk,au,11,3,8
2016,final,mk,ru,mk,ru,8,8,0
2016,final,mk,bg,mk,bg,20,10,10
2016,final,mk,se,mk,se,0,0,0
2016,final,mk,fr,mk,fr,0,0,0
2016,final,mk,am,mk,am,7,7,0
2016,final,mk,pl,mk,pl,2,2,0
2016,final,mk,lt,mk,lt,0,0,0
2016,final,mk,be,mk,be,8,4,4
2016,final,mk,nl,mk,nl,2,0,2
2016,final,mk,mt,mk,mt,0,0,0
2016,final,mk,at,mk,at,0,0,0
2016,final,mk,il,mk,il,5,0,5
2016,final,mk,lv,mk,lv,3,0,3
2016,final,mk,it,mk,it,1,1,0
2016,final,mk,az,mk,az,1,0,1
2016,final,mk,rs,mk,rs,19,12,7
2016,final,mk,hu,mk,hu,0,0,0
2016,final,mk,ge,mk,ge,0,0,0
2016,final,mk,cy,mk,cy,0,0,0
2016,final,mk,es,mk,es,0,0,0
2016,final,mk,hr,mk,hr,11,5,6
2016,final,mk,gb,mk,gb,0,0,0
2016,final,mk,cz,mk,cz,0,0,0
2016,final,mk,de,mk,de,0,0,0
2016,final,no,ua,no,ua,8,4,4
2016,final,no,au,no,au,18,8,10
2016,final,no,ru,no,ru,6,6,0
2016,final,no,bg,no,bg,13,5,8
2016,final,no,se,no,se,7,7,0
2016,final,no,fr,no,fr,1,1,0
2016,final,no,am,no,am,0,0,0
2016,final,no,pl,no,pl,11,10,1
2016,final,no,lt,no,lt,14,12,2
2016,final,no,be,no,be,7,2,5
2016,final,no,nl,no,nl,6,0,6
2016,final,no,mt,no,mt,0,0,0
2016,final,no,at,no,at,0,0,0
2016,final,no,il,no,il,3,0,3
2016,final,no,lv,no,lv,3,3,0
2016,final,no,it,no,it,12,0,12
2016,final,no,az,no,az,0,0,0
2016,final,no,rs,no,rs,0,0,0
2016,final,no,hu,no,hu,0,0,0
2016,final,no,ge,no,ge,0,0,0
2016,final,no,cy,no,cy,0,0,0
2016,final,no,es,no,es,7,0,7
2016,final,no,hr,no,hr,0,0,0
2016,final,no,gb,no,gb,0,0,0
2016,final,no,cz,no,cz,0,0,0
2016,final,no,de,no,de,0,0,0
2016,final,pl,ua,pl,ua,24,12,12
2016,final,pl,au,pl,au,17,7,10
2016,final,pl,ru,pl,ru,8,8,0
2016,final,pl,bg,pl,bg,6,3,3
2016,final,pl,se,pl,se,10,10,0
2016,final,pl,fr,pl,fr,1,0,1
2016,final,pl,am,pl,am,2,2,0
2016,final,pl,pl,pl,pl,0,0,0
2016,final,pl,lt,pl,lt,2,0,2
2016,final,pl,be,pl,be,0,0,0
2016,final,pl,nl,pl,nl,0,0,0
2016,final,pl,mt,pl,mt,0,0,0
2016,final,pl,at,pl,at,4,4,0
2016,final,pl,il,pl,il,7,0,7
2016,final,pl,lv,pl,lv,11,5,6
2016,final,pl,it,pl,it,0,0,0
2016,final,pl,az,pl,az,0,0,0
2016,final,pl,rs,pl,rs,0,0,0
2016,final,pl,hu,pl,hu,6,6,0
2016,final,pl,ge,pl,ge,8,0,8
2016,final,pl,cy,pl,cy,1,1,0
2016,final,pl,es,pl,es,5,0,5
2016,final,pl,hr,pl,hr,0,0,0
2016,final,pl,gb,pl,gb,0,0,0
2016,final,pl,cz,pl,cz,4,0,4
2016,final,pl,de,pl,de,0,0,0
2016,final,ru,ua,ru,ua,10,10,0
2016,final,ru,au,ru,au,6,4,2
2016,final,ru,ru,ru,ru,0,0,0
2016,final,ru,bg,ru,bg,0,0,0
2016,final,ru,se,ru,se,2,2,0
2016,final,ru,fr,ru,fr,10,3,7
2016,final,ru,am,ru,am,24,12,12
2016,final,ru,pl,ru,pl,5,5,0
2016,final,ru,lt,ru,lt,0,0,0
2016,final,ru,be,ru,be,0,0,0
2016,final,ru,nl,ru,nl,0,0,0
2016,final,ru,mt,ru,mt,8,0,8
2016,final,ru,at,ru,at,8,8,0
2016,final,ru,il,ru,il,0,0,0
2016,final,ru,lv,ru,lv,4,1,3
2016,final,ru,it,ru,it,0,0,0
2016,final,ru,az,ru,az,16,6,10
2016,final,ru,rs,ru,rs,0,0,0
2016,final,ru,hu,ru,hu,1,0,1
2016,final,ru,ge,ru,ge,5,0,5
2016,final,ru,cy,ru,cy,11,7,4
2016,final,ru,es,ru,es,0,0,0
2016,final,ru,hr,ru,hr,0,0,0
2016,final,ru,gb,ru,gb,6,0,6
2016,final,ru,cz,ru,cz,0,0,0
2016,final,ru,de,ru,de,0,0,0
2016,final,sm,ua,sm,ua,24,12,12
2016,final,sm,au,sm,au,5,5,0
2016,final,sm,ru,sm,ru,17,10,7
2016,final,sm,bg,sm,bg,3,3,0
2016,final,sm,se,sm,se,4,4,0
2016,final,sm,fr,sm,fr,0,0,0
2016,final,sm,am,sm,am,2,2,0
2016,final,sm,pl,sm,pl,7,7,0
2016,final,sm,lt,sm,lt,8,8,0
2016,final,sm,be,sm,be,0,0,0
2016,final,sm,nl,sm,nl,4,0,4
2016,final,sm,mt,sm,mt,3,0,3
2016,final,sm,at,sm,at,1,0,1
2016,final,sm,il,sm,il,0,0,0
2016,final,sm,lv,sm,lv,6,6,0
2016,final,sm,it,sm,it,10,0,10
2016,final,sm,az,sm,az,0,0,0
2016,final,sm,rs,sm,rs,0,0,0
2016,final,sm,hu,sm,hu,3,1,2
2016,final,sm,ge,sm,ge,6,0,6
2016,final,sm,cy,sm,cy,5,0,5
2016,final,sm,es,sm,es,0,0,0
2016,final,sm,hr,sm,hr,0,0,0
2016,final,sm,gb,sm,gb,8,0,8
2016,final,sm,cz,sm,cz,0,0,0
2016,final,sm,de,sm,de,0,0,0
2016,final,rs,ua,rs,ua,19,7,12
2016,final,rs,au,rs,au,12,6,6
2016,final,rs,ru,rs,ru,13,12,1
2016,final,rs,bg,rs,bg,12,8,4
2016,final,rs,se,rs,se,1,1,0
2016,final,rs,fr,rs,fr,0,0,0
2016,final,rs,am,rs,am,5,2,3
2016,final,rs,pl,rs,pl,0,0,0
2016,final,rs,lt,rs,lt,8,0,8
2016,final,rs,be,rs,be,5,5,0
2016,final,rs,nl,rs,nl,5,0,5
2016,final,rs,mt,rs,mt,10,0,10
2016,final,rs,at,rs,at,0,0,0
2016,final,rs,il,rs,il,7,0,7
2016,final,rs,lv,rs,lv,0,0,0
2016,final,rs,it,rs,it,0,0,0
2016,final,rs,az,rs,az,0,0,0
2016,final,rs,rs,rs,rs,0,0,0
2016,final,rs,hu,rs,hu,10,10,0
2016,final,rs,ge,rs,ge,0,0,0
2016,final,rs,cy,rs,cy,3,3,0
2016,final,rs,es,rs,es,0,0,0
2016,final,rs,hr,rs,hr,4,4,0
2016,final,rs,gb,rs,gb,2,0,2
2016,final,rs,cz,rs,cz,0,0,0
2016,final,rs,de,rs,de,0,0,0
2016,final,si,ua,si,ua,19,7,12
2016,final,si,au,si,au,9,3,6
2016,final,si,ru,si,ru,10,10,0
2016,final,si,bg,si,bg,12,2,10
2016,final,si,se,si,se,5,5,0
2016,final,si,fr,si,fr,0,0,0
2016,final,si,am,si,am,4,0,4
2016,final,si,pl,si,pl,4,4,0
2016,final,si,lt,si,lt,0,0,0
2016,final,si,be,si,be,8,0,8
2016,final,si,nl,si,nl,1,0,1
2016,final,si,mt,si,mt,0,0,0
2016,final,si,at,si,at,6,6,0
2016,final,si,il,si,il,2,0,2
2016,final,si,lv,si,lv,7,0,7
2016,final,si,it,si,it,1,1,0
2016,final,si,az,si,az,0,0,0
2016,final,si,rs,si,rs,17,12,5
2016,final,si,hu,si,hu,3,0,3
2016,final,si,ge,si,ge,0,0,0
2016,final,si,cy,si,cy,0,0,0
2016,final,si,es,si,es,0,0,0
2016,final,si,hr,si,hr,8,8,0
2016,final,si,gb,si,gb,0,0,0
2016,final,si,cz,si,cz,0,0,0
2016,final,si,de,si,de,0,0,0
2016,final,es,ua,es,ua,7,7,0
2016,final,es,au,es,au,12,4,8
2016,final,es,ru,es,ru,12,8,4
2016,final,es,bg,es,bg,12,12,0
2016,final,es,se,es,se,1,1,0
2016,final,es,fr,es,fr,17,10,7
2016,final,es,am,es,am,18,6,12
2016,final,es,pl,es,pl,5,5,0
2016,final,es,lt,es,lt,0,0,0
2016,final,es,be,es,be,0,0,0
2016,final,es,nl,es,nl,3,0,3
2016,final,es,mt,es,mt,6,0,6
2016,final,es,at,es,at,2,2,0
2016,final,es,il,es,il,1,0,1
2016,final,es,lv,es,lv,0,0,0
2016,final,es,it,es,it,8,3,5
2016,final,es,az,es,az,2,0,2
2016,final,es,rs,es,rs,0,0,0
2016,final,es,hu,es,hu,10,0,10
2016,final,es,ge,es,ge,0,0,0
2016,final,es,cy,es,cy,0,0,0
2016,final,es,es,es,es,0,0,0
2016,final,es,hr,es,hr,0,0,0
2016,final,es,gb,es,gb,0,0,0
2016,final,es,cz,es,cz,0,0,0
2016,final,es,de,es,de,0,0,0
2016,final,se,ua,se,ua,7,7,0
2016,final,se,au,se,au,24,12,12
2016,final,se,ru,se,ru,14,8,6
2016,final,se,bg,se,bg,4,4,0
2016,final,se,se,se,se,0,0,0
2016,final,se,fr,se,fr,11,3,8
2016,final,se,am,se,am,4,0,4
2016,final,se,pl,se,pl,10,10,0
2016,final,se,lt,se,lt,8,6,2
2016,final,se,be,se,be,0,0,0
2016,final,se,nl,se,nl,7,2,5
2016,final,se,mt,se,mt,7,0,7
2016,final,se,at,se,at,5,5,0
2016,final,se,il,se,il,0,0,0
2016,final,se,lv,se,lv,0,0,0
2016,final,se,it,se,it,0,0,0
2016,final,se,az,se,az,10,0,10
2016,final,se,rs,se,rs,0,0,0
2016,final,se,hu,se,hu,0,0,0
2016,final,se,ge,se,ge,0,0,0
2016,final,se,cy,se,cy,0,0,0
2016,final,se,es,se,es,2,1,1
2016,final,se,hr,se,hr,0,0,0
2016,final,se,gb,se,gb,0,0,0
2016,final,se,cz,se,cz,3,0,3
2016,final,se,de,se,de,0,0,0
2016,final,ch,ua,ch,ua,10,4,6
2016,final,ch,au,ch,au,13,1,12
2016,final,ch,ru,ch,ru,6,6,0
2016,final,ch,bg,ch,bg,1,0,1
2016,final,ch,se,ch,se,0,0,0
2016,final,ch,fr,ch,fr,3,3,0
2016,final,ch,am,ch,am,0,0,0
2016,final,ch,pl,ch,pl,5,5,0
2016,final,ch,lt,ch,lt,7,0,7
2016,final,ch,be,ch,be,10,0,10
2016,final,ch,nl,ch,nl,5,0,5
2016,final,ch,mt,ch,mt,0,0,0
2016,final,ch,at,ch,at,14,10,4
2016,final,ch,il,ch,il,8,0,8
2016,final,ch,lv,ch,lv,3,0,3
2016,final,ch,it,ch,it,9,7,2
2016,final,ch,az,ch,az,0,0,0
2016,final,ch,rs,ch,rs,12,12,0
2016,final,ch,hu,ch,hu,0,0,0
2016,final,ch,ge,ch,ge,0,0,0
2016,final,ch,cy,ch,cy,0,0,0
2016,final,ch,es,ch,es,2,2,0
2016,final,ch,hr,ch,hr,0,0,0
2016,final,ch,gb,ch,gb,0,0,0
2016,final,ch,cz,ch,cz,0,0,0
2016,final,ch,de,ch,de,8,8,0
2016,final,ua,ua,ua,ua,0,0,0
2016,final,ua,au,ua,au,9,4,5
2016,final,ua,ru,ua,ru,12,12,0
2016,final,ua,bg,ua,bg,3,2,1
2016,final,ua,se,ua,se,5,1,4
2016,final,ua,fr,ua,fr,0,0,0
2016,final,ua,am,ua,am,7,7,0
2016,final,ua,pl,ua,pl,8,8,0
2016,final,ua,lt,ua,lt,15,3,12
2016,final,ua,be,ua,be,10,0,10
2016,final,ua,nl,ua,nl,0,0,0
2016,final,ua,mt,ua,mt,0,0,0
2016,final,ua,at,ua,at,0,0,0
2016,final,ua,il,ua,il,6,0,6
2016,final,ua,lv,ua,lv,13,5,8
